Order_ID,Product_Key,Sales
CA-2016-131338,475,979.95
CA-2016-131338,351,307.98
CA-2016-131352,72,72.78
CA-2016-131422,875,207.0
CA-2016-131457,30,14.28
CA-2016-131534,585,33.4
CA-2016-131534,584,166.24
CA-2016-131597,226,170.136
CA-2016-131758,957,47.82
CA-2016-131758,958,13.05
CA-2016-131779,1210,29.9
CA-2016-131856,1678,21.968
CA-2016-131856,607,127.904
CA-2016-131856,967,619.152
CA-2016-131884,214,70.686
CA-2016-131884,518,37.376
CA-2016-131884,1259,485.94
CA-2016-132080,873,50.112
CA-2016-132101,876,453.576
CA-2016-132136,279,8.568
CA-2016-132276,573,26.88
CA-2016-132276,1296,10.896
CA-2016-132318,1321,182.91
CA-2016-132374,1523,79.36
CA-2016-132465,1839,210.68
CA-2016-132465,1691,772.68
CA-2016-132465,1853,78.8
CA-2016-132465,85,19.99
CA-2016-132486,1143,842.352
CA-2016-132486,1519,240.784
CA-2016-132486,886,191.968
CA-2016-132486,112,11.8
CA-2016-132486,616,11.56
CA-2016-132486,685,148.32
CA-2016-132507,1232,61.792
CA-2016-132570,385,2.78
CA-2016-132570,898,79.96
CA-2016-132626,272,181.96
CA-2016-132626,1599,79.36
CA-2016-132626,25,43.68
CA-2016-132626,921,84.09
CA-2016-132626,830,153.36
CA-2016-132626,1453,15.8
CA-2016-132626,1598,12.39
CA-2016-132626,776,98.21
CA-2016-132626,1543,464.97
CA-2016-132633,890,12.144
CA-2016-132815,502,22.96
CA-2016-132906,511,51.52
CA-2016-132941,1227,32.368
CA-2016-132941,1370,22.368
CA-2016-132941,1316,207.984
CA-2016-132948,1797,83.7
CA-2016-133025,263,32.4
CA-2016-133242,1514,60.84
CA-2016-133242,155,34.6
CA-2016-133242,736,33.02
CA-2016-133242,915,450.04
CA-2016-133242,501,467.97
CA-2016-133396,1187,64.68
CA-2016-133445,1509,66.294
CA-2016-133445,1476,291.168
CA-2016-133452,1246,710.832
CA-2016-133452,1245,199.96
CA-2016-133494,1120,3.552
CA-2016-133536,668,22.92
CA-2016-133585,797,1227.9984
CA-2016-133585,1274,55.328
CA-2016-133627,348,22.2
CA-2016-133837,1042,10.744
CA-2016-133977,1447,3.444
CA-2016-134075,1295,166.5
CA-2016-134075,741,360.38
CA-2016-134082,662,110.528
CA-2016-134117,171,16.4
CA-2016-134117,903,204.85
CA-2016-134117,929,92.96
CA-2016-134117,1518,135.984
CA-2016-134201,285,14.67
CA-2016-134201,849,142.04
CA-2016-134257,440,7.38
CA-2016-134257,514,491.55
CA-2016-134719,463,1801.632
CA-2016-134747,1393,12.56
CA-2016-134747,995,263.96
CA-2016-134747,1429,135.72
CA-2016-134782,443,105.42
CA-2016-134859,1264,64.944
CA-2016-134859,1015,20.736
CA-2016-134894,480,283.92
CA-2016-134894,479,152.94
CA-2016-134922,377,24.4
CA-2016-134943,1008,152.8
CA-2016-134992,938,47.98
CA-2016-134992,1205,32.4
CA-2016-135020,542,6.096
CA-2016-135020,1347,45.36
CA-2016-135020,524,535.41
CA-2016-135020,41,45.99
CA-2016-135174,645,1022.97
CA-2016-135251,1115,369.1992
CA-2016-135251,807,6.23
CA-2016-135251,201,35.52
CA-2016-135251,1764,56.704
CA-2016-135272,567,79.92
CA-2016-135314,1351,269.982
CA-2016-135363,1233,5.232
CA-2016-135363,90,15.552
CA-2016-135391,1166,40.784
CA-2016-135391,303,40.096
CA-2016-135489,225,279.86
CA-2016-135510,1827,67.96
CA-2016-135538,159,883.84
CA-2016-135545,64,79.76
CA-2016-135545,62,25.824
CA-2016-135545,63,146.73
CA-2016-135545,61,13.98
CA-2016-135580,234,271.44
CA-2016-135580,1150,68.52
CA-2016-135580,355,74.94
CA-2016-135580,675,2548.56
CA-2016-135580,1203,287.88
CA-2016-135622,847,360.712
CA-2016-135622,1130,1718.4
CA-2016-135685,1456,185.58
CA-2016-135685,568,653.55
CA-2016-135685,726,214.11
CA-2016-135685,372,179.82
CA-2016-135685,1302,999.96
CA-2016-135727,886,191.968
CA-2016-135853,1034,23.0
CA-2016-135853,796,175.23
CA-2016-135853,1440,125.99
CA-2016-136105,583,24.56
CA-2016-136147,1092,121.104
CA-2016-136147,1142,111.96
CA-2016-136196,219,322.59
CA-2016-136224,1057,10.272
CA-2016-136378,793,9.156
CA-2016-136420,921,89.696
CA-2016-136420,50,50.12
CA-2016-136469,726,199.836
CA-2016-136469,354,221.06
CA-2016-136469,1130,716.0
CA-2016-136658,1293,6.08
CA-2016-136700,1067,8.96
CA-2016-136728,165,170.072
CA-2016-136728,1182,7.824
CA-2016-136735,562,167.86
CA-2016-136798,485,123.96
CA-2016-136798,722,43.98
CA-2016-136798,1077,377.97
CA-2016-136805,913,75.33
CA-2016-136805,1153,850.5
CA-2016-137064,774,2.934
CA-2016-137064,1380,670.752
CA-2016-137064,104,18.528
CA-2016-137071,732,100.8
CA-2016-137106,225,79.96
CA-2016-137113,449,2003.92
CA-2016-137113,217,1913.4
CA-2016-137113,397,114.2
CA-2016-137113,1347,32.4
CA-2016-137113,1178,146.73
CA-2016-137225,171,3.28
CA-2016-137281,687,6.48
CA-2016-137302,1410,63.936
CA-2016-137302,401,59.52
CA-2016-137302,304,50.352
CA-2016-137302,1798,311.976
CA-2016-137512,623,244.006
CA-2016-137512,1484,15.936
CA-2016-137526,278,77.6
CA-2016-137526,1734,464.85
CA-2016-137526,712,70.008
CA-2016-137603,1671,8.4
CA-2016-137708,647,37.94
CA-2016-137708,1471,42.8
CA-2016-137708,609,33.63
CA-2016-137750,520,204.85
CA-2016-137897,966,37.0
CA-2016-137897,544,59.9
CA-2016-137897,1214,37.6
CA-2016-137925,1568,681.408
CA-2016-137925,948,23.66
CA-2016-137946,308,4.752
CA-2016-137946,310,14.368
CA-2016-137946,309,959.984
CA-2016-137974,679,523.26
CA-2016-137974,1319,1196.86
CA-2016-137974,631,9.14
CA-2016-137974,12,569.64
CA-2016-138002,1281,191.82
CA-2016-138002,318,6.096
CA-2016-138009,537,301.96
CA-2016-138009,538,555.21
CA-2016-138009,31,161.82
CA-2016-138009,539,523.48
CA-2016-138219,1320,33.36
CA-2016-138331,826,106.8
CA-2016-138457,641,13.092
CA-2016-138485,336,538.92
CA-2016-138492,578,51.968
CA-2016-138534,1133,195.466
CA-2016-138625,1893,197.72
CA-2016-138674,53,8.72
CA-2016-138674,1317,91.176
CA-2016-138674,1245,159.968
CA-2016-138898,730,845.728
CA-2016-138954,1052,119.04
CA-2016-138954,1361,34.944
CA-2016-138954,396,70.95
CA-2016-139094,1128,206.962
CA-2016-139164,812,5.43
CA-2016-139164,1248,217.584
CA-2016-139164,162,143.976
CA-2016-139248,1841,623.96
CA-2016-139290,1252,5.76
CA-2016-139374,1201,179.886
CA-2016-139584,11,284.364
CA-2016-139584,200,26.0
CA-2016-139731,489,2453.43
CA-2016-139731,1000,263.88
CA-2016-139738,1255,128.744
CA-2016-139780,949,116.4
CA-2016-139850,1264,43.296
CA-2016-139850,1486,20.736
CA-2016-139962,93,37.88
CA-2016-139962,504,19.44
CA-2016-140025,1382,463.248
CA-2016-140025,664,383.952
CA-2016-140144,599,257.64
CA-2016-140144,67,125.976
CA-2016-140221,328,4.712
CA-2016-140221,1119,180.98
CA-2016-140221,921,11.212
CA-2016-140221,118,60.416
CA-2016-140375,785,7.38
CA-2016-140375,687,19.44
CA-2016-140410,382,42.6
CA-2016-140410,1027,89.97
CA-2016-140410,1026,1212.848
CA-2016-140557,664,559.93
CA-2016-140718,900,159.84
CA-2016-140718,550,2.892
CA-2016-140718,714,9.392
CA-2016-140718,927,74.24
CA-2016-140830,762,17.48
CA-2016-140830,850,71.88
CA-2016-140921,382,28.4
CA-2016-140921,655,149.97
CA-2016-140984,758,12.96
CA-2016-140984,552,991.2
CA-2016-140984,1600,879.984
CA-2016-141012,1772,355.36
CA-2016-141012,1747,140.376
CA-2016-141040,1375,23.92
CA-2016-141040,1374,631.96
CA-2016-141145,483,87.168
CA-2016-141243,594,1352.3976
CA-2016-141243,459,7.056
CA-2016-141243,777,398.4
CA-2016-141250,1480,199.304
CA-2016-141250,1225,102.438
CA-2016-141327,223,335.744
CA-2016-141327,1378,98.352
CA-2016-141327,621,6.048
CA-2016-141565,699,1369.764
CA-2016-141565,199,294.368
CA-2016-141740,1789,205.164
CA-2016-141754,683,11.696
CA-2016-141768,884,14.73
CA-2016-141810,304,29.372
CA-2016-141810,1515,344.704
CA-2016-141936,420,19.152
CA-2016-142027,591,369.912
CA-2016-142041,627,7.52
CA-2016-142055,427,37.94
CA-2016-142139,1267,20.96
CA-2016-142202,777,717.12
CA-2016-142237,1237,341.488
CA-2016-142237,1238,25.344
CA-2016-142237,29,289.8
CA-2016-142237,327,11.12
CA-2016-142237,814,6.48
CA-2016-142237,764,2.502
CA-2016-142377,317,85.96
CA-2016-142419,808,98.352
CA-2016-142419,851,29.97
CA-2016-142433,128,117.456
CA-2016-142454,953,104.23
CA-2016-142454,1260,70.26
CA-2016-142475,1710,590.352
CA-2016-142601,1722,61.96
CA-2016-142601,276,947.17
CA-2016-142692,310,3.592
CA-2016-142734,57,127.764
CA-2016-142755,668,15.28
CA-2016-142755,842,4.36
CA-2016-142755,369,279.9
CA-2016-142755,702,619.95
CA-2016-142930,663,335.52
CA-2016-142937,1495,45.04
CA-2016-142944,1307,435.26
CA-2016-142944,1308,1119.984
CA-2016-142993,359,81.96
CA-2016-142993,1055,17.9
CA-2016-143077,914,21.936
CA-2016-143077,1056,6.588
CA-2016-143105,683,7.31
CA-2016-143105,147,184.66
CA-2016-143105,323,41.28
CA-2016-143105,622,799.984
CA-2016-143119,875,517.5
CA-2016-143147,84,105.686
CA-2016-143147,1156,104.93
CA-2016-143147,1105,399.54
CA-2016-143238,104,46.32
CA-2016-143364,1568,127.764
CA-2016-143364,159,441.92
CA-2016-143364,1862,18.496
CA-2016-143364,422,272.736
CA-2016-143490,826,120.15
CA-2016-143490,827,219.184
CA-2016-143532,677,14.496
CA-2016-143602,706,13.944
CA-2016-143616,1179,99.2
CA-2016-143882,100,43.056
CA-2016-143980,1492,414.96
CA-2016-144043,1219,46.688
CA-2016-144099,62,4.304
CA-2016-144190,89,12.96
CA-2016-144253,281,26.8
CA-2016-144267,636,544.008
CA-2016-144267,372,59.94
CA-2016-144267,361,23.92
CA-2016-144267,637,4.28
CA-2016-144274,171,13.12
CA-2016-144274,1472,16.56
CA-2016-144274,1877,44.1
CA-2016-144274,496,38.88
CA-2016-144274,351,307.98
CA-2016-144288,1198,9.216
CA-2016-144288,1305,10.368
CA-2016-144302,503,5.792
CA-2016-144386,1097,25.344
CA-2016-144519,652,63.98
CA-2016-144519,1518,339.96
CA-2016-144652,327,19.46
CA-2016-144722,1647,43.13
CA-2016-144806,599,206.112
CA-2016-144806,31,86.304
CA-2016-144806,1036,19.92
CA-2016-144806,337,198.272
CA-2016-144806,235,247.104
CA-2016-144890,1061,9.96
CA-2016-145065,1346,24.448
CA-2016-145065,1345,7.86
CA-2016-145184,1503,104.97
CA-2016-145184,1502,83.97
CA-2016-145324,567,39.96
CA-2016-145352,452,2.74
CA-2016-145352,453,8.34
CA-2016-145352,455,6354.95
CA-2016-145352,454,46.74
CA-2016-145394,1647,34.504
CA-2016-145394,1042,21.488
CA-2016-145394,1292,239.976
CA-2016-145401,1114,14.304
CA-2016-145457,1462,46.9
CA-2016-145485,963,62.8
CA-2016-145758,1874,1035.8
CA-2016-145814,1409,5.984
CA-2016-145814,1515,861.76
CA-2016-145821,1006,88.752
CA-2016-145828,178,53.04
CA-2016-145835,666,16.0
CA-2016-145835,881,222.384
CA-2016-145849,1293,24.32
CA-2016-145849,628,190.86
CA-2016-146038,24,203.92
CA-2016-146087,419,301.96
CA-2016-146255,341,30.44
CA-2016-146255,1013,69.28
CA-2016-146255,243,119.85
CA-2016-146255,1631,587.97
CA-2016-146262,202,452.45
CA-2016-146262,201,23.68
CA-2016-146262,204,89.584
CA-2016-146262,203,1188.0
CA-2016-146262,105,62.982
CA-2016-146290,653,125.93
CA-2016-146465,478,24.192
CA-2016-146486,30,12.24
CA-2016-146486,1178,244.55
CA-2016-146486,1724,13.98
CA-2016-146486,1349,899.95
CA-2016-146563,115,918.785
CA-2016-146563,110,2.724
CA-2016-146563,524,999.432
CA-2016-146563,563,724.08
CA-2016-146675,1729,43.56
CA-2016-146675,1089,1439.968
CA-2016-146696,890,8.096
CA-2016-146829,764,1.112
CA-2016-146948,537,150.98
CA-2016-146948,377,137.25
CA-2016-146948,1607,11.52
CA-2016-147011,322,13.632
CA-2016-147102,1368,66.36
CA-2016-147501,1426,6.368
CA-2016-147501,1513,558.4
CA-2016-147529,640,311.15
CA-2016-147529,222,12.96
CA-2016-147690,780,577.584
CA-2016-147788,1391,1406.86
CA-2016-147788,368,15.75
CA-2016-147788,773,323.1
CA-2016-147816,1536,35.12
CA-2016-147830,270,262.864
CA-2016-147830,1084,2025.36
CA-2016-147830,1520,1799.994
CA-2016-147830,1518,101.988
CA-2016-147851,478,10.752
CA-2016-147879,1800,45.68
CA-2016-148180,1179,99.2
CA-2016-148180,542,9.144
CA-2016-148180,311,23.136
CA-2016-148250,738,134.48
CA-2016-148250,737,12.96
CA-2016-148376,657,106.96
CA-2016-148376,1110,21.56
CA-2016-148432,1039,26.18
CA-2016-148432,1040,7.3
CA-2016-148495,1184,31.56
CA-2016-148628,1267,32.75
CA-2016-148635,1366,704.9
CA-2016-148635,1143,561.568
CA-2016-148635,1229,9.42
CA-2016-148635,1455,12.96
CA-2016-148705,1053,5.04
CA-2016-148712,1774,10.71
CA-2016-148712,1132,62.296
CA-2016-148712,777,99.6
CA-2016-148859,1555,24.816
CA-2016-148873,1409,2.992
CA-2016-148873,153,108.768
CA-2016-148964,532,20.24
CA-2016-149083,1003,307.136
CA-2016-149083,1650,12.6
CA-2016-149083,432,159.98
CA-2016-149097,1709,74.76
CA-2016-149097,1779,364.776
CA-2016-149300,1765,32.985
CA-2016-149342,1082,595.38
CA-2016-149342,786,12.96
CA-2016-149342,671,287.97
CA-2016-149384,1409,3.366
CA-2016-149517,1514,60.84
CA-2016-149566,824,12.6
CA-2016-149566,200,39.0
CA-2016-149587,91,53.34
CA-2016-149587,92,32.96
CA-2016-149587,90,12.96
CA-2016-149601,179,77.55
CA-2016-149601,727,16.24
CA-2016-149636,513,1.938
CA-2016-149636,966,29.6
CA-2016-149650,371,454.272
CA-2016-149678,511,12.88
CA-2016-149713,508,19.92
CA-2016-149713,502,160.72
CA-2016-149713,509,7.3
CA-2016-149734,82,200.984
CA-2016-149748,1397,8.28
CA-2016-149748,525,274.8
CA-2016-149748,829,62.18
CA-2016-149811,836,32.34
CA-2016-149811,229,39.9
CA-2016-149846,624,8.26
CA-2016-149846,331,104.79
CA-2016-149846,675,2973.32
CA-2016-149846,300,775.728
CA-2016-149909,1363,63.77
CA-2016-149909,701,96.08
CA-2016-149909,1272,50.97
CA-2016-149972,505,601.536
CA-2016-149972,1453,7.9
CA-2016-149993,853,10.9
CA-2016-150196,1753,19.44
CA-2016-150308,242,246.168
CA-2016-150413,486,1.72
CA-2016-150441,806,11.36
CA-2016-150511,1301,18.54
CA-2016-150560,514,196.62
CA-2016-150714,549,203.88
CA-2016-150714,1296,14.301
CA-2016-150714,943,146.544
CA-2016-150714,1799,131.904
CA-2016-150714,439,718.64
CA-2016-150749,327,5.56
CA-2016-150770,459,8.82
CA-2016-150770,589,49.568
CA-2016-150770,1802,62.496
CA-2016-150770,107,339.96
CA-2016-150791,669,271.764
CA-2016-150875,4,696.42
CA-2016-150875,145,304.776
CA-2016-151043,1629,47.984
CA-2016-151253,1413,64.14
CA-2016-151253,694,88.776
CA-2016-151470,1522,45.584
CA-2016-151547,1217,88.96
CA-2016-151589,1718,195.64
CA-2016-151589,1203,239.9
CA-2016-151624,1593,21.36
CA-2016-151680,1481,141.96
CA-2016-151722,296,288.0
CA-2016-151785,1096,7.104
CA-2016-151841,940,43.56
CA-2016-151841,509,5.84
CA-2016-151869,1789,102.582
CA-2016-151869,718,20.04
CA-2016-152513,279,22.848
CA-2016-152527,42,77.88
CA-2016-152611,903,286.79
CA-2016-152681,1432,6.68
CA-2016-152891,442,253.176
CA-2016-152891,633,60.45
CA-2016-153038,540,20.32
CA-2016-153038,762,55.936
CA-2016-153038,1252,18.432
CA-2016-153073,1751,17.496
CA-2016-153108,1310,60.69
CA-2016-153108,182,23.92
CA-2016-153220,1427,15.7
CA-2016-153325,917,58.72
CA-2016-153381,1165,1408.1
CA-2016-153381,32,15.24
CA-2016-153388,1032,1004.976
CA-2016-153388,60,6.72
CA-2016-153416,279,91.392
CA-2016-153416,931,3.168
CA-2016-153416,516,19.44
CA-2016-153416,395,454.86
CA-2016-153423,699,1217.568
CA-2016-153535,1166,163.136
CA-2016-153535,889,6.408
CA-2016-153549,287,1166.92
CA-2016-153612,794,17.12
CA-2016-153626,1563,5.16
CA-2016-153717,1656,160.98
CA-2016-153717,844,3.28
CA-2016-153717,1227,17.34
CA-2016-153717,694,73.98
CA-2016-153738,1393,37.68
CA-2016-153752,1141,173.94
CA-2016-153794,109,265.86
CA-2016-153878,1324,272.4
CA-2016-153878,335,57.75
CA-2016-153906,1315,85.9
CA-2016-154144,421,55.48
CA-2016-154200,1073,51.98
CA-2016-154284,490,51.756
CA-2016-154284,733,59.904
CA-2016-154284,777,637.44
CA-2016-154284,854,600.53
CA-2016-154291,366,358.58
CA-2016-154291,472,98.46
CA-2016-154326,1142,139.95
CA-2016-154326,761,699.98
CA-2016-154326,825,134.97
CA-2016-154340,1495,56.3
CA-2016-154620,642,348.928
CA-2016-154746,1358,826.11
CA-2016-154746,625,33.96
CA-2016-154795,1116,14.368
CA-2016-154795,1681,7.92
CA-2016-154823,469,598.458
CA-2016-154823,1548,25.984
CA-2016-154823,414,12.828
CA-2016-154886,262,119.9
CA-2016-154900,1053,3.15
CA-2016-154900,569,22.72
CA-2016-154921,640,186.69
CA-2016-154956,912,1099.96
CA-2016-154970,393,61.584
CA-2016-155040,243,79.9
CA-2016-155054,534,29.84
CA-2016-155054,934,8.26
CA-2016-155054,153,67.98
CA-2016-155068,160,10.688
CA-2016-155068,1148,55.944
CA-2016-155068,1191,11.824
CA-2016-155124,1739,16.776
CA-2016-155145,1446,7.92
CA-2016-155306,1382,1447.65
CA-2016-155306,1072,5.56
CA-2016-155306,1348,11.96
CA-2016-155306,626,323.37
CA-2016-155306,1401,783.96
CA-2016-155334,250,5.28
CA-2016-155334,251,10.92
CA-2016-155334,249,209.93
CA-2016-155453,752,4.608
CA-2016-155586,149,2.21
CA-2016-155586,784,15.52
CA-2016-155586,1363,36.44
CA-2016-155600,691,36.96
CA-2016-155600,699,1598.058
CA-2016-155635,1549,48.81
CA-2016-155761,1232,46.344
CA-2016-155761,597,159.984
CA-2016-156013,1346,24.448
CA-2016-156013,317,61.4
CA-2016-156104,622,999.98
CA-2016-156118,1233,15.696
CA-2016-156146,1315,68.72
CA-2016-156146,197,105.584
CA-2016-156153,245,7.56
CA-2016-156328,1204,177.48
CA-2016-156335,311,14.46
CA-2016-156335,1109,63.96
CA-2016-156335,67,104.98
CA-2016-156377,1269,14.76
CA-2016-156377,1215,3.656
CA-2016-156440,649,44.46
CA-2016-156482,1554,283.92
CA-2016-156482,910,1268.82
CA-2016-156482,897,5.68
CA-2016-156510,88,6.7
CA-2016-156510,984,10.76
CA-2016-156510,397,45.68
CA-2016-156524,1267,19.65
CA-2016-156566,1130,572.8
CA-2016-156608,310,3.592
CA-2016-156734,231,643.136
CA-2016-156734,1296,6.129
CA-2016-156734,292,20.736
CA-2016-156755,1470,465.18
CA-2016-156853,787,184.66
CA-2016-156923,152,35.88
CA-2016-157028,156,8.28
CA-2016-157035,759,34.02
CA-2016-157084,1084,1265.85
CA-2016-157084,992,675.96
CA-2016-157133,1626,151.96
CA-2016-157287,875,422.625
CA-2016-157287,1234,33.568
CA-2016-157322,1221,382.116
CA-2016-157322,287,408.422
CA-2016-157322,163,11.168
CA-2016-157322,248,435.504
CA-2016-157322,461,68.6
CA-2016-157343,1432,8.016
CA-2016-157343,793,18.312
CA-2016-157343,1577,25.92
CA-2016-157434,1061,7.968
CA-2016-157770,350,29.2
CA-2016-157770,101,248.85
CA-2016-157770,1542,36.24
CA-2016-157770,768,494.376
CA-2016-157805,881,555.96
CA-2016-157812,465,14.112
CA-2016-157812,464,129.568
CA-2016-157812,44,18.392
CA-2016-157959,1194,136.92
CA-2016-158148,1216,36.27
CA-2016-158323,1466,17.088
CA-2016-158351,658,319.984
CA-2016-158421,782,1690.04
CA-2016-158421,350,14.6
CA-2016-158421,1726,121.96
CA-2016-158421,1810,23.92
CA-2016-158421,920,63.96
CA-2016-158421,583,85.96
CA-2016-158421,17,887.84
CA-2016-158421,1388,629.95
CA-2016-158421,535,113.73
CA-2016-158456,807,19.936
CA-2016-158456,274,45.92
CA-2016-158491,1608,119.98
CA-2016-158491,1770,989.97
CA-2016-158554,207,11.352
CA-2016-158659,388,714.3
CA-2016-158701,947,87.36
CA-2016-158701,680,56.16
CA-2016-158792,468,22.2
CA-2016-158918,1127,17.12
CA-2016-158939,352,599.99
CA-2016-159380,1129,12.84
CA-2016-159380,1454,25.68
CA-2016-159590,656,5.76
CA-2016-159779,143,68.62
CA-2016-159786,1122,209.67
CA-2016-159863,204,134.376
CA-2016-160059,751,6.24
CA-2016-160171,1771,1640.7
CA-2016-160171,296,270.0
CA-2016-160213,1486,19.44
CA-2016-160227,1836,2621.322
CA-2016-160472,377,106.75
CA-2016-160472,1169,26.4
CA-2016-160472,1170,97.82
CA-2016-160472,1168,34.76
CA-2016-160472,87,141.4
CA-2016-160472,584,831.2
CA-2016-160696,812,7.24
CA-2016-160787,703,2.946
CA-2016-160794,759,27.216
CA-2016-160864,69,13.848
CA-2016-161214,179,77.55
CA-2016-161242,1028,11.76
CA-2016-161263,557,45.216
CA-2016-161263,349,7.872
CA-2016-161263,813,55.47
CA-2016-161263,812,1.448
CA-2016-161263,810,10.416
CA-2016-161263,811,118.782
CA-2016-161445,403,140.736
CA-2016-161452,882,892.224
CA-2016-161627,57,170.352
CA-2016-161711,208,68.16
CA-2016-161711,845,62.24
CA-2016-161718,398,364.41
CA-2016-161718,231,361.764
CA-2016-161718,1483,28.44
CA-2016-161718,437,39.96
CA-2016-161767,1842,479.988
CA-2016-161795,877,3.008
CA-2016-161830,31,35.96
CA-2016-161830,807,14.952
CA-2016-161998,757,63.552
CA-2016-161998,924,172.704
CA-2016-161998,617,41.376
CA-2016-162047,1606,1448.82
CA-2016-162166,1639,26.4
CA-2016-162166,707,41.88
CA-2016-162369,773,323.1
CA-2016-162376,19,17.12
CA-2016-162376,1819,59.94
CA-2016-162537,286,33.11
CA-2016-162537,771,24.1
CA-2016-162537,769,10.67
CA-2016-162537,770,36.63
CA-2016-162544,1697,4.98
CA-2016-162607,531,14.592
CA-2016-162621,1549,16.27
CA-2016-162621,996,4.47
CA-2016-162621,1534,69.12
CA-2016-162761,1692,37.376
CA-2016-162761,751,1.872
CA-2016-162761,444,11.214
CA-2016-162782,455,2541.98
CA-2016-162887,473,715.2
CA-2016-162950,1174,482.94
CA-2016-162950,90,15.552
CA-2016-162964,898,223.888
CA-2016-162964,222,15.552
CA-2016-162964,880,64.784
CA-2016-163055,212,622.45
CA-2016-163055,211,2.2
CA-2016-163055,213,21.98
CA-2016-163090,689,40.92
CA-2016-163104,361,11.96
CA-2016-163181,1548,64.96
CA-2016-163181,33,23.64
CA-2016-163181,28,32.06
CA-2016-163181,1696,177.648
CA-2016-163181,46,84.784
CA-2016-163181,1645,287.91
CA-2016-163237,1369,25.06
CA-2016-163237,1425,494.97
CA-2016-163440,437,15.984
CA-2016-163587,1200,671.94
CA-2016-163587,624,16.52
CA-2016-163734,1291,228.92
CA-2016-163762,1079,29.79
CA-2016-163895,934,3.304
CA-2016-163923,1317,151.96
CA-2016-163965,434,290.352
CA-2016-163965,273,62.88
CA-2016-163965,550,7.23
CA-2016-163965,380,17.44
CA-2016-164007,855,143.128
CA-2016-164007,1451,2.376
CA-2016-164084,1400,481.176
CA-2016-164084,542,6.096
CA-2016-164084,812,7.24
CA-2016-164084,1260,70.26
CA-2016-164084,1566,90.0
CA-2016-164336,727,38.976
CA-2016-164336,176,34.8
CA-2016-164427,243,239.7
CA-2016-164441,308,52.272
CA-2016-164441,462,17.94
CA-2016-164497,1655,45.28
CA-2016-164539,555,523.25
CA-2016-164567,545,225.576
CA-2016-164623,34,24.56
CA-2016-164777,489,2803.92
CA-2016-164833,185,9.26
CA-2016-164833,1151,7.38
CA-2016-164882,1261,425.833
CA-2016-164882,39,323.136
CA-2016-164882,1258,5.04
CA-2016-164882,905,398.352
CA-2016-164882,206,17.45
CA-2016-164882,372,19.98
CA-2016-164882,1260,46.84
CA-2016-164882,564,29.7
CA-2016-164882,1259,1295.84
CA-2016-165050,889,21.36
CA-2016-165050,815,6.688
CA-2016-165050,967,773.94
CA-2016-165057,633,181.35
CA-2016-165057,1198,8.64
CA-2016-165085,161,355.96
CA-2016-165085,828,28.9
CA-2016-165162,1380,1117.92
CA-2016-165414,127,47.976
CA-2016-165554,365,10.86
CA-2016-165624,1119,542.94
CA-2016-165624,23,25.86
CA-2016-165624,1198,8.64
CA-2016-165624,1433,193.8
CA-2016-165624,1648,97.88
CA-2016-165624,1129,21.4
CA-2016-165624,1142,251.91
CA-2016-165799,547,117.882
CA-2016-165813,770,29.304
CA-2016-166135,124,139.424
CA-2016-166219,1128,103.481
CA-2016-166219,912,1099.96
CA-2016-166338,92,14.832
CA-2016-166464,399,12.6
CA-2016-166464,1344,479.984
CA-2016-166492,1020,25.92
CA-2016-166492,1022,22.58
CA-2016-166583,1259,971.88
CA-2016-166604,1318,17.94
CA-2016-166800,1048,31.08
CA-2016-166947,505,1522.638
CA-2016-166975,1669,692.472
CA-2016-167010,1630,352.45
CA-2016-167010,1195,7.584
CA-2016-167010,1319,547.136
CA-2016-167010,1312,98.112
CA-2016-167010,852,10.428
CA-2016-167010,725,563.808
CA-2016-167010,506,14.85
CA-2016-167010,105,41.988
CA-2016-167255,128,146.82
CA-2016-167255,496,12.96
CA-2016-167255,179,15.51
CA-2016-167269,784,6.208
CA-2016-167374,180,40.032
CA-2016-167374,61,16.776
CA-2016-167479,275,19.44
CA-2016-167696,845,31.12
CA-2016-167745,1134,24.4
CA-2016-167745,244,11.68
CA-2016-167745,1594,16.9
CA-2016-168004,547,392.94
CA-2016-168186,1243,14.94
CA-2016-168207,1391,512.499
CA-2016-168207,1390,96.96
CA-2016-168207,304,117.488
CA-2016-168207,598,11.952
CA-2016-168277,624,12.39
CA-2016-168459,703,2.946
CA-2016-168459,274,55.104
CA-2016-168480,1207,194.32
CA-2016-168480,1073,25.99
CA-2016-168529,290,145.9
CA-2016-168564,326,144.784
CA-2016-168564,251,7.28
CA-2016-168564,934,6.608
CA-2016-168634,1045,7.78
CA-2016-168746,71,181.986
CA-2016-168746,1161,431.976
CA-2016-168746,1385,155.37
CA-2016-168760,571,61.44
CA-2016-168767,389,12.832
CA-2016-168809,1282,20.104
CA-2016-168809,1834,7.88
CA-2016-168809,416,3.798
CA-2016-169201,339,43.26
CA-2016-169201,1124,43.56
CA-2016-169278,681,26.976
CA-2016-169299,80,7.152
CA-2016-169397,208,72.704
CA-2016-169397,210,27.168
CA-2016-169397,92,19.776
CA-2016-169397,206,5.584
CA-2016-169397,207,22.704
CA-2016-169397,209,479.988
CA-2016-169537,1574,7.5
CA-2016-169572,1494,46.62
CA-2016-169656,725,422.856
CA-2016-169677,614,9.82
CA-2016-169733,256,9.952
CA-2016-169740,708,29.99
CA-2016-169796,1210,17.94
CA-2016-169796,1745,2321.9
CA-2017-100041,188,4.91
